202727430 logdeltaQ -5.18545 3.267370 0.049405 -11.6594 -0.13821 4272.180 1.002608
202727430 logQ0 -0.28070 0.332125 0.004280 -0.91485 0.385628 6290.062 1.001770
202727430 logperiod 1.600056 0.084515 0.001660 1.448143 1.766369 2386.955 1.006273
202727430 logamp -12.6838 0.215192 0.003161 -13.0910 -12.2492 4696.445 1.001738
202727430 logs2 -17.1908 0.580061 0.009368 -18.3459 -16.3506 4034.923 1.004803
202727430 acfpeak 2.073798      
202737973 mix 0.227559 0.260208 0.008155 0.001771 0.822469 996.2790 1.021740
202737973 logdeltaQ 2.062056 3.705978 0.111690 -2.58382 10.84085 999.3233 1.018882
202737973 logQ0 -3.80582 0.610919 0.013061 -5.02639 -2.68474 2166.606 1.009635
202737973 logperiod 3.151238 0.224641 0.006421 2.762012 3.487294 1132.395 1.015173
202737973 logamp -16.2063 0.639067 0.013930 -17.4323 -14.9945 2305.073 1.008727
202737973 logs2 -22.7151 1.341556 0.023703 -25.5043 -20.7512 2596.503 1.003301
202737973 acfpeak 29.78914      
202741278 mix 0.067278 0.154764 0.004295 0.000182 0.382648 1099.044 1.013578
202741278 logdeltaQ 0.810962 1.641237 0.035477 -1.91179 3.592771 2053.939 1.006743
202741278 logQ0 -3.73822 1.090632 0.020697 -5.69889 -1.43603 2521.085 1.003253
202741278 logperiod 2.686710 0.215174 0.004464 2.303557 3.142520 1850.348 1.006349
202741278 logamp -9.99301 0.725816 0.010742 -11.3301 -8.50226 4069.552 1.002096
202741278 logs2 -17.2822 1.286784 0.020987 -19.9824 -15.4473 3518.478 1.001939
202741278 acfpeak 33.96739      
202756536 mix 0.684392 0.211177 0.004391 0.295473 0.999957 2417.233 1.002873
202756536 logdeltaQ 0.152845 1.466944 0.022619 -2.80157 2.877090 3799.143 1.002182
202756536 logQ0 -8.23477 0.449533 0.008671 -9.14030 -7.44099 2879.205 1.003603
202756536 logperiod 3.143617 0.225153 0.004349 2.756762 3.579200 2839.326 1.003491
202756536 logamp -15.2896 0.390087 0.009032 -15.8643 -14.4766 2017.792 1.003198
202756536 logs2 -23.4086 1.258494 0.018060 -25.9793 -21.2493 5539.428 1.001658
202756536 acfpeak 8.489295      
202761192 mix 0.446331 0.288403 0.005397 0.002540 0.933922 2900.451 1.005123
202761192 logdeltaQ 0.543718 4.538755 0.064519 -9.85989 10.07872 4981.094 1.002291
202761192 logQ0 -0.25339 1.681681 0.045397 -3.72520 3.065507 1393.416 1.006387
202761192 logperiod 3.440551 0.108691 0.001868 3.224895 3.601280 3757.510 1.003625
202761192 logamp -14.6201 0.640606 0.008481 -15.7761 -13.3273 5167.037 1.001323
202761192 logs2 -18.9599 1.228749 0.021622 -21.4994 -17.2561 3495.747 1.003479
202761192 acfpeak 2.278114      
202772183 mix 0.232982 0.250093 0.007189 0.000749 0.831160 1123.219 1.024919
202772183 logdeltaQ -0.00872 2.830300 0.077093 -7.27798 5.150967 1130.300 1.023895
202772183 logQ0 -3.01040 1.453144 0.121510 -4.61994 -1.04653 18.73495 2.048708
202772183 logperiod 2.935859 0.234796 0.005577 2.551246 3.452764 1670.460 1.009226
202772183 logamp -15.8564 0.565697 0.010659 -16.8975 -14.7085 2959.903 1.003739
202772183 logs2 -22.5209 1.249541 0.027569 -25.2026 -20.8266 2480.467 1.005407
202772183 acfpeak 18.24534      
202772374 mix 0.566585 0.268092 0.004331 0.111614 0.999563 4424.640 1.003458
202772374 logdeltaQ 4.121219 5.678454 0.090465 -8.28878 14.67252 4296.920 1.003086
202772374 logQ0 -0.69327 0.853001 0.011723 -2.35624 0.994045 6034.629 1.001481
202772374 logperiod 3.336264 0.152347 0.003179 2.963315 3.589951 2676.310 1.005402
202772374 logamp -15.7988 0.614984 0.008724 -16.8735 -14.5452 5268.964 1.001634
202772374 logs2 -20.2065 1.326157 0.021156 -22.9718 -18.2947 3945.085 1.001370
202772374 acfpeak 1.818405      
202774042 mix 0.363075 0.305524 0.004982 3.699259 0.917316 3390.696 1.002202
202774042 logdeltaQ -0.83208 3.925874 0.055404 -10.3875 6.250009 4364.175 1.001151
202774042 logQ0 -1.59094 1.607147 0.038066 -4.73367 1.324627 1279.619 1.010666
202774042 logperiod 2.988243 0.278851 0.004959 2.553217 3.586970 3189.577 1.003095
202774042 logamp -16.0813 0.696312 0.010054 -17.3417 -14.6887 4565.914 1.001564
202774042 logs2 -21.8869 1.366729 0.024275 -24.7068 -19.8938 4156.619 1.002423
202774042 acfpeak 1.757110      
202775067 mix 0.506060 0.205487 0.003764 0.143704 0.924900 2994.496 1.003991
202775067 logdeltaQ -1.32004 1.403345 0.028595 -3.94096 1.394470 2887.365 1.003950
202775067 logQ0 -7.29064 0.613160 0.011488 -8.46199 -6.16116 3045.563 1.002808
202775067 logperiod 2.963294 0.305574 0.005695 2.450319 3.555602 2954.294 1.002996
202775067 logamp -14.2776 0.494566 0.009829 -15.0589 -13.3216 2617.573 1.004701
202775067 logs2 -21.8585 1.311065 0.014871 -24.5410 -19.6022 6913.405 1.000187
202775067 acfpeak 6.538086      
202775272 mix 0.601545 0.261253 0.004020 0.136458 0.999141 4172.697 1.002544
202775272 logdeltaQ 3.174460 6.327277 0.125872 -9.40488 14.55754 2362.602 1.005956
202775272 logQ0 -1.53951 0.658021 0.013120 -2.71157 -0.21095 3110.785 1.004108
202775272 logperiod 3.259850 0.240181 0.005728 2.695108 3.570183 1923.948 1.006439
202775272 logamp -15.5193 0.545412 0.009463 -16.5017 -14.4365 3873.308 1.002776
202775272 logs2 -21.3705 1.012664 0.021417 -23.4934 -20.0617 2498.516 1.006900
202775272 acfpeak 30.25908      
202777986 mix 0.578545 0.228305 0.004691 0.199508 0.999286 2419.784 1.004814
